id_emprestimo,codigo_barras,data_renovacao,data_emprestimo,data_devolucao,matricula_ou_siape,tipo_vinculo_usuario
2981738,L097367,,2020/03/06 08:29:06.687000000,2021/07/22 14:04:41.000000000,20200029848.0,ALUNO DE GRADUAÇÃO
2981739,2014030280,,2020/03/06 08:29:06.745000000,2021/07/22 14:04:07.000000000,20200029848.0,ALUNO DE GRADUAÇÃO
2981740,Y019785,,2020/03/06 08:29:27.414000000,,1879280.0,DOCENTE
2981741,2011059038,2020/03/23 07:52:40.195000000,2020/03/06 08:30:28.411000000,2021/09/10 09:39:30.000000000,20170048677.0,ALUNO DE GRADUAÇÃO
2981742,2011033213,,2020/03/06 08:31:36.989000000,,20160114483.0,ALUNO DE GRADUAÇÃO
2981743,2007025957,,2020/03/06 08:32:54.355000000,,20180054079.0,ALUNO DE GRADUAÇÃO
2981744,L200085,,2020/03/06 08:32:54.413000000,,20180054079.0,ALUNO DE GRADUAÇÃO
2981745,2011032999,,2020/03/06 08:35:11.378000000,2021/06/17 07:46:06.000000000,20200082246.0,ALUNO DE GRADUAÇÃO
2981746,2010046765,,2020/03/06 08:40:01.725000000,2020/03/09 10:31:01.000000000,20200001829.0,ALUNO DE GRADUAÇÃO
2981747,2011018910,,2020/03/06 08:40:01.791000000,2020/03/09 10:31:09.000000000,20200001829.0,ALUNO DE GRADUAÇÃO
2981748,2006018669,2020/03/23 12:57:29.477000000,2020/03/06 08:41:30.563000000,2021/08/10 08:06:42.000000000,20200087547.0,ALUNO DE GRADUAÇÃO
2981749,2012057936,2021/01/03 08:07:01.741000000,2020/03/06 08:41:40.072000000,,20190019180.0,ALUNO DE GRADUAÇÃO
2981750,2018004536,,2020/03/06 08:42:44.819000000,,20170096351.0,ALUNO DE GRADUAÇÃO
2981751,2018008721,,2020/03/06 08:42:44.857000000,,20170096351.0,ALUNO DE GRADUAÇÃO
2981752,2016009422,2020/03/23 18:19:55.882000000,2020/03/06 08:42:45.513000000,2021/08/10 08:06:28.000000000,20200086601.0,ALUNO DE GRADUAÇÃO
2981753,2008043935,,2020/03/06 08:43:02.750000000,2020/03/11 13:11:28.000000000,20193018463.0,ALUNO MÉDIO/TÉCNICO
2981754,2013082187,,2020/03/06 08:43:52.477000000,2021/06/18 13:55:42.000000000,20191004370.0,ALUNO DE PÓS-GRADUAÇÃO
2981755,2014046429,,2020/03/06 08:43:52.541000000,2021/06/18 13:55:56.000000000,20191004370.0,ALUNO DE PÓS-GRADUAÇÃO
2981756,2011035339,2020/04/13 09:41:44.470000000,2020/03/06 08:45:12.297000000,2021/02/25 14:41:26.000000000,20181001900.0,ALUNO DE PÓS-GRADUAÇÃO
2981757,C015472,2020/04/13 09:41:44.450000000,2020/03/06 08:45:55.959000000,2021/02/25 14:40:52.000000000,20181001900.0,ALUNO DE PÓS-GRADUAÇÃO
2981758,C015432,2020/04/13 09:41:44.429000000,2020/03/06 08:46:47.412000000,2021/02/25 14:40:34.000000000,20181001900.0,ALUNO DE PÓS-GRADUAÇÃO
2981759,C005457,2020/04/13 09:41:44.404000000,2020/03/06 08:47:21.931000000,2021/02/25 14:40:18.000000000,20181001900.0,ALUNO DE PÓS-GRADUAÇÃO
2981760,2015028823,,2020/03/06 08:47:44.061000000,2021/10/26 09:32:01.000000000,20173018330.0,DOCENTE EXTERNO
2981761,2011032564,,2020/03/06 08:50:00.612000000,,20192005335.0,ALUNO DE PÓS-GRADUAÇÃO
2981762,2013086483,,2020/03/06 08:51:32.889000000,2020/03/11 14:26:46.000000000,20200054063.0,ALUNO DE GRADUAÇÃO
2981763,000721,,2020/03/06 08:52:34.668000000,2020/03/11 09:32:30.000000000,20193014348.0,ALUNO MÉDIO/TÉCNICO
2981764,L173350,,2020/03/06 08:52:42.189000000,2021/10/21 09:31:53.000000000,20180151546.0,ALUNO DE GRADUAÇÃO
2981765,2011082815,2020/03/16 07:49:21.572000000,2020/03/06 08:54:01.494000000,2021/05/13 11:05:44.000000000,20200082522.0,ALUNO DE GRADUAÇÃO
2981766,2008005204,,2020/03/06 08:54:40.145000000,2020/03/11 09:33:10.000000000,20193014007.0,ALUNO MÉDIO/TÉCNICO
2981767,000185,,2020/03/06 08:54:40.215000000,2020/03/11 09:33:22.000000000,20193014007.0,ALUNO MÉDIO/TÉCNICO
2981768,001406,,2020/03/06 08:55:40.788000000,2020/03/11 10:53:17.000000000,20193018454.0,ALUNO MÉDIO/TÉCNICO
2981769,002192,,2020/03/06 08:57:48.157000000,2020/03/06 09:14:30.000000000,20193014769.0,ALUNO MÉDIO/TÉCNICO
2981770,2017017531,,2020/03/06 08:59:10.333000000,,20170086130.0,ALUNO DE GRADUAÇÃO
2981771,2008043946,2020/03/17 08:56:04.419000000,2020/03/06 08:59:38.127000000,,20193014544.0,ALUNO MÉDIO/TÉCNICO
2981772,2015008441,,2020/03/06 08:59:53.220000000,,20160104600.0,ALUNO DE GRADUAÇÃO
2981773,001405,,2020/03/06 09:00:37.414000000,2020/03/09 07:35:47.000000000,20193014259.0,ALUNO MÉDIO/TÉCNICO
2981774,2015003839,,2020/03/06 09:00:56.386000000,2020/03/17 10:06:44.000000000,20190061390.0,ALUNO DE GRADUAÇÃO
2981775,001819,,2020/03/06 09:02:10.600000000,2020/03/11 10:42:56.000000000,20193018919.0,ALUNO MÉDIO/TÉCNICO
2981776,2015014015,,2020/03/06 09:02:51.413000000,,20170060671.0,ALUNO DE GRADUAÇÃO
2981777,2011083915,2020/03/22 22:14:11.815000000,2020/03/06 09:05:06.249000000,2021/12/20 15:10:17.000000000,20170102216.0,ALUNO DE GRADUAÇÃO
2981778,2010056953,2020/03/23 07:45:59.318000000,2020/03/06 09:06:08.735000000,,20180113160.0,ALUNO DE GRADUAÇÃO
2981779,2010017846,,2020/03/06 09:06:29.962000000,2020/03/11 10:45:43.000000000,20173076773.0,ALUNO MÉDIO/TÉCNICO
2981780,2013109423,,2020/03/06 09:07:23.475000000,,20180055657.0,ALUNO DE GRADUAÇÃO
2981781,2016010462,,2020/03/06 09:09:07.894000000,2021/03/15 13:33:27.000000000,20200136294.0,ALUNO DE GRADUAÇÃO
2981782,2013114872,2020/03/22 19:17:27.263000000,2020/03/06 09:11:17.769000000,2021/01/13 14:11:18.000000000,20200086906.0,ALUNO DE GRADUAÇÃO
2981783,2013088732,,2020/03/06 09:13:21.084000000,2020/03/13 10:16:13.000000000,2016081685.0,ALUNO DE GRADUAÇÃO
2981784,2019031134,,2020/03/06 09:13:51.630000000,2022/03/16 14:08:17.000000000,20180071697.0,ALUNO DE GRADUAÇÃO
2981785,Y005397,,2020/03/06 09:17:33.668000000,,3107198.0,DOCENTE
2981786,2011022856,,2020/03/06 09:19:16.801000000,2020/03/17 12:38:26.000000000,20200086989.0,ALUNO DE GRADUAÇÃO
2981787,L157967,,2020/03/06 09:19:49.505000000,2020/03/10 10:17:44.000000000,20180068950.0,ALUNO DE GRADUAÇÃO
2981788,2019022131,2020/03/23 01:11:44.416000000,2020/03/06 09:19:49.565000000,2021/11/30 13:20:25.000000000,20180068950.0,ALUNO DE GRADUAÇÃO
2981789,2009035626,2020/04/06 09:20:19.551000000,2020/03/06 09:21:33.217000000,2021/06/17 09:13:41.000000000,20201000746.0,ALUNO DE PÓS-GRADUAÇÃO
2981790,C003459,2020/03/27 20:42:39.665000000,2020/03/06 09:22:35.058000000,,20200019725.0,ALUNO DE GRADUAÇÃO
2981791,2013106311,,2020/03/06 09:23:33.291000000,2020/03/09 16:13:27.000000000,20200019725.0,ALUNO DE GRADUAÇÃO
2981792,L132888,,2020/03/06 09:26:58.168000000,2020/12/30 11:21:20.000000000,20180116645.0,ALUNO DE GRADUAÇÃO
2981793,2007007513,,2020/03/06 09:28:28.193000000,2021/05/26 11:53:37.000000000,20190040291.0,ALUNO DE GRADUAÇÃO
2981794,2013010010,,2020/03/06 09:28:28.250000000,2021/05/26 11:53:46.000000000,20190040291.0,ALUNO DE GRADUAÇÃO
2981795,2014079137,2020/03/23 10:53:00.291000000,2020/03/06 09:30:44.842000000,,20180146359.0,ALUNO DE GRADUAÇÃO
2981796,2013114933,,2020/03/06 09:33:26.549000000,2021/06/07 10:06:08.000000000,20191001645.0,ALUNO DE PÓS-GRADUAÇÃO
2981797,2014062429,,2020/03/06 09:35:49.866000000,2021/06/22 13:18:51.000000000,20190148642.0,ALUNO DE GRADUAÇÃO
2981798,2018007376,,2020/03/06 09:36:51.067000000,,20200011763.0,ALUNO DE GRADUAÇÃO
2981799,2017031637,,2020/03/06 09:36:55.861000000,2021/03/24 09:01:41.000000000,20193007129.0,DOCENTE EXTERNO
2981800,2018007361,,2020/03/06 09:37:30.939000000,,20200112514.0,ALUNO DE GRADUAÇÃO
2981801,2014055625,2020/04/13 06:30:17.941000000,2020/03/06 09:37:30.913000000,2021/08/02 10:48:32.000000000,20180150807.0,ALUNO DE GRADUAÇÃO
2981802,2017018692,,2020/03/06 09:38:29.892000000,2021/11/11 11:51:39.000000000,20190021670.0,ALUNO DE GRADUAÇÃO
2981803,2007009878,,2020/03/06 09:39:26.651000000,2020/03/06 11:50:47.000000000,20150131622.0,ALUNO DE GRADUAÇÃO
2981804,2013000651,,2020/03/06 09:39:26.692000000,2020/03/06 11:50:33.000000000,20150131622.0,ALUNO DE GRADUAÇÃO
2981805,2014061801,,2020/03/06 09:39:26.736000000,2020/03/06 11:50:56.000000000,20150131622.0,ALUNO DE GRADUAÇÃO
2981806,2013088582,,2020/03/06 09:40:33.944000000,2020/03/09 18:30:08.000000000,20190060276.0,ALUNO DE GRADUAÇÃO
2981807,2017020277,,2020/03/06 09:40:34.018000000,2020/03/09 18:29:59.000000000,20190060276.0,ALUNO DE GRADUAÇÃO
2981808,2011043284,,2020/03/06 09:41:35.207000000,2020/03/06 10:53:33.000000000,20192006360.0,ALUNO DE PÓS-GRADUAÇÃO
2981809,2011043279,,2020/03/06 09:41:35.280000000,2020/03/06 10:54:21.000000000,20192006360.0,ALUNO DE PÓS-GRADUAÇÃO
2981810,2018007373,,2020/03/06 09:42:12.218000000,2020/03/10 12:27:40.000000000,20190021779.0,ALUNO DE GRADUAÇÃO
2981811,2014050544,2020/03/23 14:40:50.105000000,2020/03/06 09:43:04.183000000,2021/05/13 10:40:29.000000000,2016057705.0,ALUNO DE GRADUAÇÃO
2981812,2012052591,,2020/03/06 09:46:35.183000000,2021/04/28 11:52:40.000000000,20170145821.0,ALUNO DE GRADUAÇÃO
2981813,2015033731,,2020/03/06 09:48:18.222000000,2020/03/16 10:34:00.000000000,20190094800.0,ALUNO DE GRADUAÇÃO
2981814,2013070542,,2020/03/06 09:49:21.237000000,2020/03/10 14:48:11.000000000,20180111282.0,ALUNO DE GRADUAÇÃO
2981815,2010002204,2020/03/13 06:51:58.160000000,2020/03/06 09:50:05.281000000,,20200133550.0,ALUNO DE GRADUAÇÃO
2981816,2013091446,,2020/03/06 09:51:03.078000000,2020/03/17 08:55:18.000000000,20190057931.0,ALUNO DE GRADUAÇÃO
2981817,2013088848,,2020/03/06 09:51:03.266000000,2020/03/17 08:54:22.000000000,20190057931.0,ALUNO DE GRADUAÇÃO
2981818,2015037017,,2020/03/06 09:51:03.354000000,2020/03/09 08:01:56.000000000,20190057931.0,ALUNO DE GRADUAÇÃO
2981819,2017020281,,2020/03/06 09:51:03.417000000,2020/03/09 08:01:36.000000000,20190057931.0,ALUNO DE GRADUAÇÃO
2981820,2017020140,,2020/03/06 09:51:03.487000000,2020/03/09 08:02:07.000000000,20190057931.0,ALUNO DE GRADUAÇÃO
2981821,2018021817,,2020/03/06 09:51:03.539000000,2020/03/09 08:01:46.000000000,20190057931.0,ALUNO DE GRADUAÇÃO
2981822,2012059035,,2020/03/06 09:51:34.388000000,2020/03/09 16:00:20.000000000,20190091586.0,ALUNO DE GRADUAÇÃO
2981823,2013078887,,2020/03/06 09:52:43.506000000,2021/04/28 11:52:35.000000000,20170145821.0,ALUNO DE GRADUAÇÃO
2981824,2015010209,,2020/03/06 09:54:10.081000000,,20190015520.0,ALUNO DE GRADUAÇÃO
2981825,2014000671,,2020/03/06 09:54:42.464000000,,20190015520.0,ALUNO DE GRADUAÇÃO
2981826,2013104890,,2020/03/06 09:56:10.235000000,,20191005107.0,ALUNO DE PÓS-GRADUAÇÃO
2981827,2006040131,,2020/03/06 09:58:07.394000000,,20200137059.0,ALUNO DE GRADUAÇÃO
2981828,2014043595,,2020/03/06 09:59:22.013000000,2022/02/15 09:43:02.000000000,20190023639.0,ALUNO DE GRADUAÇÃO
2981829,2009044590,2021/12/16 12:46:22.335000000,2020/03/06 09:59:27.268000000,2021/12/16 16:41:14.000000000,20170146678.0,ALUNO DE GRADUAÇÃO
2981830,2013003012,2021/12/16 12:46:22.298000000,2020/03/06 09:59:27.315000000,2021/12/16 16:41:05.000000000,20170146678.0,ALUNO DE GRADUAÇÃO
2981831,2009053956,,2020/03/06 10:00:51.535000000,2021/01/05 10:12:57.000000000,20170098454.0,ALUNO DE GRADUAÇÃO
2981832,2011076796,,2020/03/06 10:00:51.600000000,2021/01/05 10:12:50.000000000,20170098454.0,ALUNO DE GRADUAÇÃO
2981833,L170381,,2020/03/06 10:06:11.760000000,,20200020065.0,ALUNO DE GRADUAÇÃO
2981834,2011027966,,2020/03/06 10:06:11.819000000,,20200020065.0,ALUNO DE GRADUAÇÃO
2981835,2017035441,,2020/03/06 10:07:30.828000000,2020/03/17 07:44:00.000000000,20200016080.0,ALUNO DE GRADUAÇÃO
2981836,2011047201,,2020/03/06 10:12:01.594000000,2020/03/17 18:39:54.000000000,20180066098.0,ALUNO DE GRADUAÇÃO
2981837,000425,,2020/03/06 10:14:11.889000000,2020/03/13 10:59:49.000000000,20193014482.0,ALUNO MÉDIO/TÉCNICO
2981838,2013085251,,2020/03/06 10:15:28.364000000,,20190101904.0,ALUNO DE GRADUAÇÃO
2981839,2018013619,,2020/03/06 10:15:28.405000000,,20190101904.0,ALUNO DE GRADUAÇÃO
2981840,2015002889,2020/04/12 20:54:40.109000000,2020/03/06 10:17:17.460000000,2020/11/04 10:01:11.000000000,20200145103.0,ALUNO DE GRADUAÇÃO
2981841,2014049078,,2020/03/06 10:17:35.608000000,,20190011923.0,ALUNO DE GRADUAÇÃO
2981842,2011034636,,2020/03/06 10:18:18.781000000,2020/03/17 10:17:13.000000000,2011093727.0,ALUNO DE GRADUAÇÃO
2981843,2016032715,2020/08/19 08:11:16.234000000,2020/03/06 10:19:33.636000000,,20190091049.0,ALUNO DE GRADUAÇÃO
2981844,2019035325,,2020/03/06 10:19:33.670000000,2020/07/10 10:10:23.000000000,20190091049.0,ALUNO DE GRADUAÇÃO
2981845,2012060763,,2020/03/06 10:20:39.247000000,2020/03/09 09:27:56.000000000,20193015873.0,ALUNO MÉDIO/TÉCNICO
2981846,2011078338,,2020/03/06 10:20:48.787000000,2021/06/16 09:06:49.000000000,20190019500.0,ALUNO DE GRADUAÇÃO
2981847,2011060935,,2020/03/06 10:21:25.304000000,2022/01/12 15:38:28.000000000,20180110249.0,ALUNO DE GRADUAÇÃO
2981848,2011047203,,2020/03/06 10:21:25.341000000,2022/01/12 15:38:56.000000000,20180110249.0,ALUNO DE GRADUAÇÃO
2981849,2012010581,,2020/03/06 10:21:25.380000000,2022/01/12 15:37:48.000000000,20180110249.0,ALUNO DE GRADUAÇÃO
2981850,2015024313,,2020/03/06 10:22:25.897000000,,20170146810.0,ALUNO DE GRADUAÇÃO
2981851,2012057138,,2020/03/06 10:23:26.157000000,2020/03/17 19:02:15.000000000,20180110104.0,ALUNO DE GRADUAÇÃO
2981852,2014001006,2020/03/22 16:40:30.134000000,2020/03/06 10:23:26.080000000,,20200120211.0,ALUNO DE GRADUAÇÃO
2981853,2009012281,2020/04/05 13:50:44.514000000,2020/03/06 10:23:26.028000000,2021/08/19 10:48:25.000000000,198810567.0,DOCENTE
2981854,2019027860,2020/03/22 16:40:30.113000000,2020/03/06 10:23:26.119000000,,20200120211.0,ALUNO DE GRADUAÇÃO
2981855,2007032987,2020/04/05 13:50:44.493000000,2020/03/06 10:23:26.088000000,2021/08/19 10:48:17.000000000,198810567.0,DOCENTE
2981856,2013109550,2020/03/23 13:50:05.357000000,2020/03/06 10:23:29.850000000,,20200003645.0,ALUNO DE GRADUAÇÃO
2981857,2012057163,,2020/03/06 10:24:19.149000000,2020/03/17 15:47:45.000000000,20180145324.0,ALUNO DE GRADUAÇÃO
2981858,2010040395,2020/03/20 21:44:06.358000000,2020/03/06 10:24:26.113000000,,20190139868.0,ALUNO DE GRADUAÇÃO
2981859,2013076732,2020/03/25 20:00:03.502000000,2020/03/06 10:24:51.211000000,2021/03/08 10:19:06.000000000,20183021643.0,ALUNO MÉDIO/TÉCNICO
2981860,2013104853,,2020/03/06 10:26:50.031000000,2021/06/23 13:39:54.000000000,20191005690.0,ALUNO DE PÓS-GRADUAÇÃO
2981861,2013106329,,2020/03/06 10:26:50.105000000,2021/06/23 13:39:45.000000000,20191005690.0,ALUNO DE PÓS-GRADUAÇÃO
2981862,2013109848,,2020/03/06 10:26:50.151000000,2021/06/23 13:39:49.000000000,20191005690.0,ALUNO DE PÓS-GRADUAÇÃO
2981863,2014016106,,2020/03/06 10:26:50.194000000,2021/06/23 13:39:39.000000000,20191005690.0,ALUNO DE PÓS-GRADUAÇÃO
2981864,2015008866,,2020/03/06 10:28:32.084000000,2022/02/22 11:10:59.000000000,20180089350.0,ALUNO DE GRADUAÇÃO
2981865,2012004873,,2020/03/06 10:29:34.687000000,2020/12/17 08:26:18.000000000,2016011493.0,ALUNO DE GRADUAÇÃO
2981866,2015038589,2021/05/25 14:19:23.135000000,2020/03/06 10:30:45.136000000,,2490570.0,DOCENTE
2981867,2017033634,,2020/03/06 10:31:43.736000000,2020/03/09 10:08:00.000000000,20160125502.0,ALUNO DE GRADUAÇÃO
2981868,2013081416,,2020/03/06 10:35:08.018000000,,3058316.0,DOCENTE
2981869,2008025253,2020/03/22 11:13:51.456000000,2020/03/06 10:35:27.531000000,2021/03/23 08:28:49.000000000,20190063115.0,ALUNO DE GRADUAÇÃO
2981870,2011021741,2020/03/23 21:10:35.941000000,2020/03/06 10:36:08.783000000,2021/07/08 15:14:57.000000000,20200144760.0,ALUNO DE GRADUAÇÃO
2981871,2012020076,,2020/03/06 10:36:32.311000000,2022/01/18 09:30:43.000000000,14062.0,DOCENTE EXTERNO
2981872,2017022437,,2020/03/06 10:36:32.368000000,2022/01/18 09:30:34.000000000,14062.0,DOCENTE EXTERNO
2981873,H011814,,2020/03/06 10:37:40.256000000,2020/03/06 12:00:08.000000000,20191005690.0,ALUNO DE PÓS-GRADUAÇÃO
2981874,2016033226,,2020/03/06 10:38:16.161000000,2020/03/13 09:30:16.000000000,20173018180.0,DOCENTE EXTERNO
2981875,2011034393,2020/03/22 08:26:30.659000000,2020/03/06 10:38:23.397000000,2021/06/30 13:36:55.000000000,20200002853.0,ALUNO DE GRADUAÇÃO
2981876,2011069862,2020/03/22 08:26:30.635000000,2020/03/06 10:38:23.457000000,2021/06/30 13:36:42.000000000,20200002853.0,ALUNO DE GRADUAÇÃO
2981877,2011078948,2020/03/22 08:26:30.607000000,2020/03/06 10:38:23.511000000,2021/06/30 13:36:36.000000000,20200002853.0,ALUNO DE GRADUAÇÃO
2981878,2016018848,,2020/03/06 10:39:13.434000000,2020/03/13 09:30:25.000000000,20173018395.0,DOCENTE EXTERNO
2981879,2013076322,,2020/03/06 10:39:57.208000000,,3058316.0,DOCENTE
2981880,2018022351,,2020/03/06 10:40:50.493000000,2020/03/11 11:07:55.000000000,20173018466.0,DOCENTE EXTERNO
2981881,2014059130,,2020/03/06 10:40:55.576000000,,20170013475.0,ALUNO DE GRADUAÇÃO
2981882,2015008196,,2020/03/06 10:40:55.652000000,2020/03/16 13:22:21.000000000,20170013475.0,ALUNO DE GRADUAÇÃO
2981883,2018022346,,2020/03/06 10:41:33.244000000,2020/03/09 11:54:50.000000000,20173018519.0,DOCENTE EXTERNO
2981884,2009001825,,2020/03/06 10:42:44.304000000,2021/06/11 09:53:19.000000000,20200056980.0,ALUNO DE GRADUAÇÃO
2981885,2014052084,,2020/03/06 10:43:13.900000000,2021/01/07 12:12:08.000000000,20190021170.0,ALUNO DE GRADUAÇÃO
2981886,2018022350,,2020/03/06 10:44:00.929000000,2020/03/11 11:07:44.000000000,20173018288.0,DOCENTE EXTERNO
2981887,2013011032,,2020/03/06 10:44:21.281000000,2021/04/22 09:12:03.000000000,20190147449.0,ALUNO DE GRADUAÇÃO
2981888,2013003412,,2020/03/06 10:44:21.338000000,2021/04/22 09:11:19.000000000,20190147449.0,ALUNO DE GRADUAÇÃO
2981889,2016010544,,2020/03/06 10:44:21.404000000,2021/04/22 09:11:42.000000000,20190147449.0,ALUNO DE GRADUAÇÃO
2981890,2014068427,,2020/03/06 10:44:51.906000000,2020/03/11 11:07:49.000000000,20173018401.0,DOCENTE EXTERNO
2981891,2013085000,,2020/03/06 10:46:12.229000000,2020/03/11 11:08:14.000000000,20203007530.0,DOCENTE EXTERNO
2981892,2019016322,,2020/03/06 10:46:21.067000000,,20190151503.0,ALUNO DE GRADUAÇÃO
2981893,2006020258,,2020/03/06 10:47:28.255000000,2021/04/22 09:10:58.000000000,20190145856.0,ALUNO DE GRADUAÇÃO
2981894,2015030677,,2020/03/06 10:47:58.954000000,2020/03/11 11:07:34.000000000,20203007497.0,DOCENTE EXTERNO
2981895,2017032929,,2020/03/06 10:49:11.025000000,2020/03/09 08:36:49.000000000,20173014396.0,DOCENTE EXTERNO
2981896,2019016100,,2020/03/06 10:50:11.760000000,2020/03/09 08:37:14.000000000,20203007049.0,DOCENTE EXTERNO
2981897,2010052681,2022/03/16 20:25:10.333000000,2020/03/06 10:51:25.495000000,,20190014649.0,ALUNO DE GRADUAÇÃO
2981898,2010044493,2022/03/16 20:25:10.303000000,2020/03/06 10:51:25.536000000,,20190014649.0,ALUNO DE GRADUAÇÃO
2981899,2014052087,2022/03/16 20:25:10.257000000,2020/03/06 10:51:25.569000000,,20190014649.0,ALUNO DE GRADUAÇÃO
2981900,2010094235,,2020/03/06 10:51:57.886000000,,20190136900.0,ALUNO DE GRADUAÇÃO
2981901,2019011995,,2020/03/06 10:52:38.617000000,2020/03/13 07:53:55.000000000,20183000189.0,DOCENTE EXTERNO
2981902,2011011121,,2020/03/06 10:52:46.620000000,2020/03/17 14:14:24.000000000,20200123278.0,ALUNO DE GRADUAÇÃO
2981903,2011006593,,2020/03/06 10:52:48.072000000,2021/07/30 13:20:53.000000000,20180154969.0,ALUNO DE GRADUAÇÃO
2981904,2012064458,,2020/03/06 10:53:22.542000000,2020/03/10 07:44:20.000000000,20183000090.0,DOCENTE EXTERNO
2981905,2019020650,,2020/03/06 10:53:47.310000000,2020/03/17 10:22:18.000000000,20183000062.0,DOCENTE EXTERNO
2981906,2010070644,,2020/03/06 10:54:54.218000000,2020/03/13 17:35:55.000000000,20190105064.0,ALUNO DE GRADUAÇÃO
2981907,2014052082,,2020/03/06 10:54:54.250000000,,20190105064.0,ALUNO DE GRADUAÇÃO
2981908,2018003245,,2020/03/06 10:54:55.872000000,2021/10/07 11:11:19.000000000,20170088636.0,ALUNO DE GRADUAÇÃO
2981909,2018012505,2020/03/28 14:59:56.230000000,2020/03/06 10:55:05.012000000,2021/06/10 14:17:17.000000000,20190064293.0,ALUNO DE GRADUAÇÃO
2981910,2010049622,,2020/03/06 10:55:10.563000000,2020/03/10 17:27:40.000000000,20191013092.0,ALUNO DE PÓS-GRADUAÇÃO
2981911,2012043103,,2020/03/06 10:55:10.605000000,2020/03/10 17:27:32.000000000,20191013092.0,ALUNO DE PÓS-GRADUAÇÃO
2981912,2010072046,2022/02/14 08:21:30.775000000,2020/03/06 10:56:46.165000000,,20190098569.0,ALUNO DE GRADUAÇÃO
2981913,2014050372,,2020/03/06 10:56:46.212000000,2020/03/11 14:31:50.000000000,20190098569.0,ALUNO DE GRADUAÇÃO
2981914,2017033665,,2020/03/06 11:00:33.191000000,2021/09/15 09:26:52.000000000,20190104540.0,ALUNO DE GRADUAÇÃO
2981915,2018033577,,2020/03/06 11:01:01.616000000,2021/06/11 10:56:48.000000000,20190046651.0,ALUNO DE GRADUAÇÃO
2981916,2014057305,2020/03/23 10:47:47.705000000,2020/03/06 11:02:01.845000000,,20190011342.0,ALUNO DE GRADUAÇÃO
2981917,2014052089,,2020/03/06 11:02:08.888000000,2021/09/15 09:27:23.000000000,20190016160.0,ALUNO DE GRADUAÇÃO
2981918,2013073815,,2020/03/06 11:03:14.703000000,2021/09/22 09:47:15.000000000,20170148378.0,ALUNO DE GRADUAÇÃO
2981919,2016029152,,2020/03/06 11:04:16.040000000,2020/03/17 10:39:56.000000000,20190068917.0,ALUNO DE GRADUAÇÃO
2981920,2015013627,,2020/03/06 11:04:40.514000000,2022/03/08 11:41:24.000000000,20160127605.0,ALUNO DE GRADUAÇÃO
2981921,2015024320,,2020/03/06 11:04:40.577000000,2022/03/08 11:41:09.000000000,20160127605.0,ALUNO DE GRADUAÇÃO
2981922,2017006825,,2020/03/06 11:05:10.664000000,,20201004745.0,ALUNO DE PÓS-GRADUAÇÃO
2981923,2011047355,,2020/03/06 11:06:24.240000000,2021/06/10 14:18:04.000000000,20200084080.0,ALUNO DE GRADUAÇÃO
2981924,2014043310,,2020/03/06 11:06:37.208000000,2021/04/19 10:12:33.000000000,20190112363.0,ALUNO DE GRADUAÇÃO
2981925,2010092275,,2020/03/06 11:08:21.893000000,2022/02/18 09:34:07.000000000,20160153481.0,ALUNO DE GRADUAÇÃO
2981926,L096184,,2020/03/06 11:09:21.071000000,,20180054598.0,ALUNO DE GRADUAÇÃO
2981927,2010050662,,2020/03/06 11:10:26.593000000,2020/03/12 09:07:26.000000000,20183026078.0,ALUNO MÉDIO/TÉCNICO
2981928,2017018415,2020/04/12 03:04:20.439000000,2020/03/06 11:10:50.626000000,2020/12/10 10:42:19.000000000,2015049262.0,ALUNO DE GRADUAÇÃO
2981929,2015030867,,2020/03/06 11:12:56.491000000,,20200013820.0,ALUNO DE GRADUAÇÃO
2981930,2019015512,,2020/03/06 11:16:30.205000000,2020/03/13 11:11:01.000000000,20173000040.0,DOCENTE EXTERNO
2981931,2017035278,,2020/03/06 11:17:15.036000000,2020/03/13 11:11:22.000000000,20203007361.0,DOCENTE EXTERNO
2981932,2009029006,,2020/03/06 11:17:24.179000000,,20200134772.0,ALUNO DE GRADUAÇÃO
2981933,2019022700,,2020/03/06 11:17:28.886000000,2020/03/09 09:02:54.000000000,20203007620.0,DOCENTE EXTERNO
2981934,2010053143,,2020/03/06 11:17:34.651000000,2020/03/13 10:39:26.000000000,20180145398.0,ALUNO DE GRADUAÇÃO
2981935,2017017745,,2020/03/06 11:18:00.567000000,2020/03/12 10:32:08.000000000,20173000022.0,DOCENTE EXTERNO
2981936,2016020082,,2020/03/06 11:18:46.667000000,2020/03/12 10:33:26.000000000,20173000158.0,DOCENTE EXTERNO
2981937,L178393,,2020/03/06 11:19:06.330000000,,20190035952.0,ALUNO DE GRADUAÇÃO
2981938,2015007712,,2020/03/06 11:19:06.393000000,,20190035952.0,ALUNO DE GRADUAÇÃO
2981939,2016020081,,2020/03/06 11:19:26.144000000,2020/03/09 09:03:15.000000000,20173000167.0,DOCENTE EXTERNO
2981940,2019020011,,2020/03/06 11:20:10.591000000,2020/03/13 11:11:54.000000000,20173000149.0,DOCENTE EXTERNO
2981941,2019030474,,2020/03/06 11:20:44.279000000,2020/03/12 10:32:22.000000000,20173000031.0,DOCENTE EXTERNO
2981942,2011036537,,2020/03/06 11:20:59.088000000,2021/02/02 08:58:43.000000000,3546280.0,DOCENTE
2981943,2013088477,,2020/03/06 11:20:59.146000000,2021/02/02 08:58:33.000000000,3546280.0,DOCENTE
